29.7
29.5
35.1
36.7
37.2
45.5
40.9
24.5
19.0
23.1
29.7
29.8
20.4
26.3
32.3
30.5
31.0
28.5
11.4
5.4
20.2
30.6
16.1
1.8
-1.5
-0.1
19.8
6.6
-13.6
-14.3
6.2
20.3
39.0
42.9
30.2
32.9
34.7
11.7
12.3
24.3
29.0
31.8
19.6
35.6
21.4
19.2
26.3
24.9
19.5
32.0
31.3
30.6
35.2
35.4
15.3
21.9
26.3
20.8
28.5
30.8
23.3
6.6
13.2
18.0
23.2
30.3
33.9
37.4
32.8
34.3
44.2
55.1
37.8
34.1
33.6
33.9
37.0
41.0
40.3
40.7
36.8
44.4
40.2
34.9
41.4
53.0
50.6
42.0
32.2
35.4
42.8
43.4
46.6
44.8
50.7
57.7
59.7
57.7
43.3
48.2
51.6
42.0
37.7
37.0
56.6
60.6
57.6
47.2
49.4
57.8
65.4
59.4
51.9
55.6
56.0
43.0
40.7
46.9
47.8
52.6
51.3
50.8
51.5
57.6
62.1
50.1
53.8
62.7
50.0
48.8
47.3
50.9
54.4
62.7
65.2
62.4
57.1
69.6
53.6
49.1
62.0
69.9
64.2
75.3
70.8
67.1
68.5
62.4
69.1
70.0
72.7
63.7
61.8
67.3
73.8
71.2
70.6
70.3
71.8
69.7
68.3
68.4
59.5
64.3
66.3
66.8
62.1
65.5
70.0
61.5
66.1
68.6
73.2
71.0
72.2
76.5
78.9
79.3
79.8
79.1
74.0
82.4
77.8
77.4
79.3
79.6
72.9
73.5
76.2
82.5
77.3
73.3
79.1
80.1
78.7
75.9
79.7
78.1
85.3
86.0
76.2
70.5
68.5
70.1
71.2
73.5
77.4
78.8
76.5
72.4
69.1
67.9
71.4
73.4
75.5
77.4
74.5
74.4
76.5
70.2
71.4
71.3
74.8
75.2
72.1
70.0
71.5
72.3
73.6
75.6
73.5
70.8
72.3
66.1
64.5
66.7
70.2
71.3
66.0
68.5
67.1
64.0
65.7
68.7
69.8
67.4
63.5
66.8
64.4
64.5
65.8
76.8
77.6
78.3
74.9
65.3
69.7
71.6
69.6
69.9
71.3
73.3
73.6
72.0
67.0
65.1
68.7
63.6
60.9
64.9
64.1
72.6
76.6
71.6
61.6
52.0
53.9
58.5
57.6
56.4
58.3
60.9
57.9
42.6
47.2
45.6
50.3
48.9
44.6
47.3
53.6
57.1
57.9
50.8
46.6
47.0
43.7
40.5
48.6
45.6
40.2
35.3
33.4
30.7
38.7
37.9
47.1
36.9
39.8
31.1
23.2
33.9
40.4
30.4
13.1
15.6
28.7
27.2
31.9
33.1
36.5
35.9
40.2
46.5
35.8
30.9
37.5
42.6
40.8
45.0
34.1
36.0
37.6
39.2
31.6
32.8
35.8
34.0
36.9
30.4
36.8
44.7
20.8
18.1
26.9
37.6
31.9
23.2
26.0
23.1
19.3
20.0
27.5
34.7
36.8
38.6
37.6
44.2
53.7
36.2
34.2
53.5
38.3
28.6
32.6
